Cod_Comunidad,Comunidad,Cod_Provincia,Provincia,Codigo,Municipio,Hombres,Mujeres,Habitantes,Latitud,Longitud,Altitud
10,10 Comunidad de Valencia,46,46 Valencia/València,46014,46014 Albuixech,2110,2309,4419,39.54437,-0.3226356,12.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46018,46018 Alcublas,365,318,683,39.79716,-0.7021778,779.1219
10,10 Comunidad de Valencia,46,46 Valencia/València,46016,46016 Alcàntera de Xúquer,709,716,1425,39.06793,-0.5611053,45.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46015,46015 Alcàsser,5352,5324,10676,39.36931,-0.4428184,29.1877
10,10 Comunidad de Valencia,46,46 Valencia/València,46020,"46020 Alcúdia de Crespins, l'",2678,2760,5438,38.97096,-0.5911145,162.9035
10,10 Comunidad de Valencia,46,46 Valencia/València,46019,"46019 Alcúdia, l'",6125,6277,12402,39.19832,-0.507092,40.6911
10,10 Comunidad de Valencia,46,46 Valencia/València,46021,46021 Aldaia,17136,16899,34035,39.46505,-0.4613582,49.20547
10,10 Comunidad de Valencia,46,46 Valencia/València,46022,46022 Alfafar,10837,11294,22131,39.42323,-0.3898719,14.41185
10,10 Comunidad de Valencia,46,46 Valencia/València,46024,46024 Alfara de la Baronia,304,310,614,39.7667,-0.3667,70.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46025,46025 Alfara del Patriarca,1690,1933,3623,39.54523,-0.3865961,34.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46026,46026 Alfarb,869,807,1676,39.2667,-0.55,83.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46027,46027 Alfarrasí,581,594,1175,38.90528,-0.4964219,201.9004
10,10 Comunidad de Valencia,46,46 Valencia/València,46023,46023 Alfauir,249,240,489,38.92825,-0.2517238,89.19871
10,10 Comunidad de Valencia,46,46 Valencia/València,46028,46028 Algar de Palància,287,255,542,39.78162,-0.3680117,191.1624
10,10 Comunidad de Valencia,46,46 Valencia/València,46029,46029 Algemesí,13817,14151,27968,39.19387,-0.4347581,23.95206
10,10 Comunidad de Valencia,46,46 Valencia/València,46031,46031 Alginet,7400,7252,14652,39.26482,-0.4673142,33.26551
10,10 Comunidad de Valencia,46,46 Valencia/València,46030,46030 Algímia d'Alfara,542,562,1104,39.75295,-0.3615205,175.2935
10,10 Comunidad de Valencia,46,46 Valencia/València,46033,46033 Almiserà,148,137,285,38.91521,-0.2857652,147.6635
10,10 Comunidad de Valencia,46,46 Valencia/València,46034,46034 Almoines,1337,1306,2643,38.94316,-0.1798222,37.68532
10,10 Comunidad de Valencia,46,46 Valencia/València,46035,46035 Almussafes,4505,4552,9057,39.29333,-0.4107316,12.22051
10,10 Comunidad de Valencia,46,46 Valencia/València,46032,46032 Almàssera,3736,3936,7672,39.51298,-0.3551791,13.57227
10,10 Comunidad de Valencia,46,46 Valencia/València,46036,46036 Alpuente,382,318,700,39.87553,-1.013698,967.8577
10,10 Comunidad de Valencia,46,46 Valencia/València,46037,"46037 Alqueria de la Comtessa, l'",755,789,1544,38.93595,-0.1537111,28.50795
10,10 Comunidad de Valencia,46,46 Valencia/València,46017,46017 Alzira,23089,24246,47335,39.15159,-0.4404637,27.81557
10,10 Comunidad de Valencia,46,46 Valencia/València,46038,46038 Andilla,215,109,324,39.83567,-0.813692,898.008
10,10 Comunidad de Valencia,46,46 Valencia/València,46039,46039 Anna,1302,1293,2595,39.02021,-0.6453875,206.8878
10,10 Comunidad de Valencia,46,46 Valencia/València,46040,46040 Antella,537,577,1114,39.07915,-0.5926116,45.31253
10,10 Comunidad de Valencia,46,46 Valencia/València,46041,46041 Aras de los Olmos,223,169,392,39.92415,-1.133347,941.6501
10,10 Comunidad de Valencia,46,46 Valencia/València,46003,46003 Atzeneta d'Albaida,582,587,1169,38.83666,-0.4960669,397.5668
10,10 Comunidad de Valencia,46,46 Valencia/València,46044,46044 Ayora,2588,2696,5284,39.05817,-1.057897,600.3483
10,10 Comunidad de Valencia,46,46 Valencia/València,46046,46046 Barx,768,730,1498,39.01262,-0.3010528,345.9779
10,10 Comunidad de Valencia,46,46 Valencia/València,46045,46045 Barxeta,809,777,1586,39.02132,-0.4157147,119.2042
10,10 Comunidad de Valencia,46,46 Valencia/València,46048,46048 Bellreguard,2458,2485,4943,38.94565,-0.1641707,30.94795
10,10 Comunidad de Valencia,46,46 Valencia/València,46049,46049 Bellús,157,145,302,38.94529,-0.4873113,135.4684
10,10 Comunidad de Valencia,46,46 Valencia/València,46051,46051 Benaguasil,6261,6075,12336,39.59147,-0.5890565,129.399
10,10 Comunidad de Valencia,46,46 Valencia/València,46050,46050 Benagéber,101,70,171,39.70691,-1.100758,783.6801
10,10 Comunidad de Valencia,46,46 Valencia/València,46052,46052 Benavites,315,346,661,39.74054,-0.2573594,39.9698
10,10 Comunidad de Valencia,46,46 Valencia/València,46053,46053 Beneixida,311,338,649,39.05722,-0.5489059,57.80067
10,10 Comunidad de Valencia,46,46 Valencia/València,46054,46054 Benetússer,7990,8332,16322,39.42465,-0.3974029,16.70827
10,10 Comunidad de Valencia,46,46 Valencia/València,46055,46055 Beniarjó,948,959,1907,38.93229,-0.1874941,48.86893
10,10 Comunidad de Valencia,46,46 Valencia/València,46056,46056 Beniatjar,112,97,209,38.84798,-0.41688,393.6027
10,10 Comunidad de Valencia,46,46 Valencia/València,46057,46057 Benicolet,293,312,605,38.9191,-0.3469744,246.7301
10,10 Comunidad de Valencia,46,46 Valencia/València,46904,46904 Benicull de Xúquer,579,565,1144,39.18639,-0.3858408,24.44505
10,10 Comunidad de Valencia,46,46 Valencia/València,46059,46059 Benifairó de la Valldigna,775,785,1560,39.05379,-0.3022293,40.15332
10,10 Comunidad de Valencia,46,46 Valencia/València,46058,46058 Benifairó de les Valls,1153,1165,2318,39.7267,-0.2698895,57.70965
10,10 Comunidad de Valencia,46,46 Valencia/València,46060,46060 Benifaió,5955,6175,12130,39.28524,-0.4270781,25.18363
10,10 Comunidad de Valencia,46,46 Valencia/València,46061,46061 Beniflá,252,250,502,38.92797,-0.1886494,49.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46062,46062 Benigànim,2896,2799,5695,38.94381,-0.4439618,187.4871
10,10 Comunidad de Valencia,46,46 Valencia/València,46063,46063 Benimodo,1187,1129,2316,39.21346,-0.52738,48.09188
10,10 Comunidad de Valencia,46,46 Valencia/València,46064,46064 Benimuslem,355,310,665,39.13147,-0.4928766,25.46984
10,10 Comunidad de Valencia,46,46 Valencia/València,46065,46065 Beniparrell,1059,1032,2091,39.38113,-0.4126262,9.134038
10,10 Comunidad de Valencia,46,46 Valencia/València,46066,46066 Benirredrà,735,826,1561,38.9611,-0.1935661,32.96222
10,10 Comunidad de Valencia,46,46 Valencia/València,46067,46067 Benissanó,1186,1241,2427,39.61292,-0.5767823,132.4884
10,10 Comunidad de Valencia,46,46 Valencia/València,46068,46068 Benissoda,260,225,485,38.8327,-0.5308933,334.6183
10,10 Comunidad de Valencia,46,46 Valencia/València,46069,46069 Benissuera,97,88,185,38.91311,-0.4780543,170.758
10,10 Comunidad de Valencia,46,46 Valencia/València,46071,46071 Bicorp,273,287,560,39.13191,-0.78779,293.4095
10,10 Comunidad de Valencia,46,46 Valencia/València,46072,46072 Bocairent,2082,2066,4148,38.76781,-0.6086135,625.4228
10,10 Comunidad de Valencia,46,46 Valencia/València,46073,46073 Bolbaite,659,674,1333,39.06267,-0.6746119,243.4025
10,10 Comunidad de Valencia,46,46 Valencia/València,46074,46074 Bonrepòs i Mirambell,1988,2060,4048,39.51847,-0.3648613,16.36778
10,10 Comunidad de Valencia,46,46 Valencia/València,46075,46075 Bufali,79,75,154,38.86781,-0.5142651,238.4063
10,10 Comunidad de Valencia,46,46 Valencia/València,46076,46076 Bugarra,404,377,781,39.60923,-0.7733291,180.4909
10,10 Comunidad de Valencia,46,46 Valencia/València,46078,46078 Burjassot,19523,21111,40634,39.51051,-0.4149856,43.95247
10,10 Comunidad de Valencia,46,46 Valencia/València,46077,46077 Buñol,4845,4920,9765,39.41825,-0.7907688,357.3485
10,10 Comunidad de Valencia,46,46 Valencia/València,46047,46047 Bèlgida,323,317,640,38.86024,-0.4751653,276.6864
10,10 Comunidad de Valencia,46,46 Valencia/València,46070,46070 Bétera,13744,13840,27584,39.58848,-0.4588638,107.5116
10,10 Comunidad de Valencia,46,46 Valencia/València,46079,46079 Calles,257,190,447,39.7253,-0.9739533,356.5529
10,10 Comunidad de Valencia,46,46 Valencia/València,46080,46080 Camporrobles,609,579,1188,39.64718,-1.396582,914.2482
10,10 Comunidad de Valencia,46,46 Valencia/València,46081,46081 Canals,6693,6722,13415,38.96075,-0.5842204,161.0747
10,10 Comunidad de Valencia,46,46 Valencia/València,46082,46082 Canet d'En Berenguer,3907,3864,7771,39.67979,-0.2209121,14.79732
10,10 Comunidad de Valencia,46,46 Valencia/València,46083,46083 Carcaixent,10605,10712,21317,39.12122,-0.4496824,30.51869
10,10 Comunidad de Valencia,46,46 Valencia/València,46085,46085 Carlet,8201,8227,16428,39.22771,-0.5231268,55.64799
10,10 Comunidad de Valencia,46,46 Valencia/València,46086,46086 Carrícola,49,50,99,38.84059,-0.4716639,336.8991
10,10 Comunidad de Valencia,46,46 Valencia/València,46087,46087 Casas Altas,73,66,139,40.03962,-1.263725,728.7411
10,10 Comunidad de Valencia,46,46 Valencia/València,46088,46088 Casas Bajas,86,81,167,40.02377,-1.259783,694.5356
10,10 Comunidad de Valencia,46,46 Valencia/València,46089,46089 Casinos,1570,1543,3113,39.70164,-0.7095079,321.9998
10,10 Comunidad de Valencia,46,46 Valencia/València,46091,46091 Castellonet de la Conquesta,72,72,144,38.91521,-0.2634233,183.2389
10,10 Comunidad de Valencia,46,46 Valencia/València,46257,46257 Castelló,3393,3504,6897,39.9833,-0.0333,30.0
10,10 Comunidad de Valencia,46,46 Valencia/València,46090,46090 Castelló de Rugat,1178,1174,2352,38.87589,-0.3830694,321.0983
10,10 Comunidad de Valencia,46,46 Valencia/València,46092,46092 Castielfabib,153,134,287,40.131,-1.303953,922.0709
10,10 Comunidad de Valencia,46,46 Valencia/València,46093,46093 Catadau,1488,1479,2967,39.27526,-0.5696288,96.20319
10,10 Comunidad de Valencia,46,46 Valencia/València,46094,46094 Catarroja,14866,15276,30142,39.40274,-0.4035184,16.26744
10,10 Comunidad de Valencia,46,46 Valencia/València,46095,46095 Caudete de las Fuentes,376,344,720,39.56,-1.27799,783.4852
10,10 Comunidad de Valencia,46,46 Valencia/València,46096,46096 Cerdà,183,184,367,38.98569,-0.5741573,148.9015
10,10 Comunidad de Valencia,46,46 Valencia/València,46107,46107 Chella,1213,1226,2439,39.04458,-0.6614693,227.4745
10,10 Comunidad de Valencia,46,46 Valencia/València,46106,46106 Chelva,858,819,1677,39.74751,-0.997679,475.5616
10,10 Comunidad de Valencia,46,46 Valencia/València,46108,46108 Chera,262,229,491,39.59335,-0.9727963,642.4711
